Job ID,Job Title,Job Description,Job Qualifications
44146462,Practicante de Instrumentación,"* Apoyo en la elaboración de documentos de Ingeniería para la implementación de nuevas instalaciones en planta y administración de cambios.
* Apoyo en el manejo y actualización de planos de Ingeniería en Auto CAD
* Apoyo en el manejo de la información de equipos de planta y en la elaboración de informes técnicos.
* Apoyo en el monitoreo de la condición de equipos de planta a través de equipos de medición.
* Apoyo en la elaboración de reportes a través de SAP
* Apoyo en la supervisión de contratistas para los trabajos en planta.
* Apoyo en la configuración, programación 7 puesta en marcha de proyectos de Control e Instrumentación a través de sistemas DeltaV, DeltaSIS, PLC y otros.
* Ayuda en la implementación de los planes de mantenimiento predictivo.
* Revisión de procedimientos y manuales de equipos de planta.","* Necesario el conocimiento de programación básica de PLC.
* Necesario el conocimiento de configuración básica de DCS.
* Necesario conocimiento de AutoCAD a nivel intermedio."
44147297,Practicante Mantenimiento Mecánico - Lixiviación,"Análisis de confiabilidad de sistemas en conjunto con el ingeniero de confiabilidad.
Realizar la actualización de los listados de equipos mecánicos e instrumentos.
Realizar la actualización y revisión de planos PIDs.
Apoyar con la revisión de especificaciones técnicas de instrumentos y equipos mecánicos.
Apoyar en la supervisión de mantenimiento, montaje e instalación de equipos en campo.","•Egresados de las carreras de Ingeniería Mecánica, Ingeniería Eléctrica, Mecatrónica o Electrónica.  
•Manejo de MS Office a nivel Intermedio."
44150214,Ingeniero Junior,"Dibujos de proyecto de automatización y seguridad.

Lectura de planos eléctricos, sanitarios, electromecánicos e identificación de procesos.

Diseño de proyectos de automatización y seguridad bajo la supervisión del jefe de ingeniería o ingenieros de proyecto.

Apoyo a otras áreas de la empresa.","Dominio de autocad
Conocimientos de sistema de automatización
Conocimientos de redes de computadoras
Conocimiento de sistemas eléctricos, aire acondicionado y sanitarias ( no indispensable)"
44154087,Ingeniero de Control de Procesos,"•	Planificar las actividades de mantenimiento en el sistema de control.
•	Asegurar el uso eficiente de los lazos de control para mantener la planta dentro de los parámetros establecidos.
•	Auditar que la operación y la instrumentación de la planta se mantengan en los rangos de operación deseados.
•	Analizar y resolver fallas mayores de la instrumentación y de los sistemas de control.
•	Analizar y proponer e implementar mejoras en el control de proceso.","3 años de experiencia en posiciones similares.
Conocimientos demostrables en:
Configuración de sistema de control distribuido, PLC.
Configuración y diagnóstico de fallas de redes de buses digitales Fieldbus, Devicenet, Profibus.
Sintonía de lazos de control PID y/o de control avanzado.
Sistemas de información de planta PI-System.
Programación y mantenimiento de DCS  Delta V 
Desarrollo de algoritmos de control y lectura de P&ID’s."
44154833,SUPERVISOR DE INSTRUMENTACIÓN Y CONTROL,"Planificar las actividades y validar los resultados de monitoreo por condición del sistema de Generación y Transmisión.
Diseñar soluciones de ingeniería para la mejora de los procesos a través de la implementación.
Asegurar el cumplimiento de los estándares de calidad y seguridad de los Proyectos.
Determinar los niveles de riesgos y proponer alternativas de mitigación.
Liderar los análisis causa raíz y alinear las actividades.
Planificar y supervisar las actividades de mantenimientos.
 Analizar los repuestos críticos, herramientas e impacto económico y propuestas de acciones para la optimización del tiempo.
Gestionar y garantizar que la información se encuentren actualizados conforme a los datos obtenidos en campo.
Revisar y actualizar los IPERC é instructivos de trabajo y asegurar se tomen las medidas de control respectivas.
Liderar las supervisiones provenientes de las entidades fiscalizadoras.","Sólido conocimientos de implementación de equipos de protección instrumental, control y automatización de sistemas de Generación de Energía.
Experiencia mínima de  5 años en posiciones similares en Empresa de generación de energía eléctrica.
Sólidos conocimientos de monitoreo de aplicaciones con PLC’s y SCADA.
Conocimiento de monitoreo por condición y mantenimiento predictivo.
Conocimiento de metodologías de mantenimiento de clase mundial ACR ,RCM ,MBC ,5S, TPM ,RAV(Risk and Vulnerability)."
44157361,Especialista Instrumentación de Procesos PL Marketing Estratégico," Incrementar el Nivel de facturación de acuerdo a las metas Señaladas; 
- Detectar potenciales Clientes y/o Oportunidades de negocio; 
- Brindar capacitaciónes tanto Internas como Externas; 
- Dar soporte especializado al resto del equipo de Ventas; 
- Promover nuestro conocimiento, experiencia, capacidad y confianza en brindar soluciones relacionadas al producto y/o sistemas. Incluye la promoción del beneficio que la técnica y las características especiales que el producto pueda dar; 
- Detectar la demanda de los productos; 
- Proponer nuevos productos para ampliar el portafolio de la empresa; 
- Responsable de la gestión de Ventas en clientes especialmente asignados."," Manejo de cotizaciones, ingeniería y selección de equipo de Instrumentación de Procesos
- Haber desarrollado un Alto grado de relacionamiento interpersonal.
- Conocimientos ingles técnico.
- Profesional Proactivo, innovador, conocimiento técnico, enfocado a la satisfacción de los clientes, trabajo en equipo, Capacidad para trabajar bajo presión.
Experiencia: Mínimo tres años desempeñando algunas de las funciones ya indicadas en el punto."
44158256,Ingeniero Electronico Especialista Instrumentación de Procesos PL Marketing Estratégico,"- Incrementar el Nivel de facturación de acuerdo a las metas Señaladas.
- Detectar potenciales Clientes y/o Oportunidades de negocio.
- Brindar capacitaciónes tanto Internas como Externas.
- Dar soporte especializado al resto del equipo de Ventas.
- Promover nuestro conocimiento, experiencia, capacidad y confianza en brindar soluciones relacionadas al producto y/o sistemas. Incluye la promoción del beneficio que la técnica y las características especiales que el producto pueda dar.
- Detectar la demanda de los productos.
- Proponer nuevos productos para ampliar el portafolio de la empresa.
- Responsable de la gestión de Ventas en clientes especialmente asignados.
Solo deberán postulas profesionales de la carrera de Ingeniería Electrónica con estudios de especialización en Ventas y/o Marketing."," Manejo de cotizaciones, ingeniería y selección de equipo de Instrumentación de Procesos
- Haber desarrollado un Alto grado de relacionamiento interpersonal.
- Conocimientos ingles técnico.
- Profesional Proactivo, innovador, conocimiento técnico, enfocado a la satisfacción de los clientes, trabajo en equipo, Capacidad para trabajar bajo presión.
Experiencia: Mínimo tres años desempeñando algunas de las funciones ya indicadas en el punto."
44143994,Supervisor de Control y Mantenimiento de Equipos,"OBJETIVO DEL PUESTO:

- Asegurar la disponibilidad y máxima productividad de los equipos de contraste, así como asegurar la provisión oportuna de los suministros adecuados requeridos.

FUNCIONES GENERALES:

- Proveer y gestionar el equipamiento de contraste y suministros necesarios.

FUNCIONES ESPECÍFICAS:

- Controlar la relación de instrumentos y sistema de medida.
- Proponer, controlar y reportar el cumplimiento del Plan de Mantenimiento, Verificación y Calibración.
- Controlar la entrega, recepción e inspección de bienes y suministros.
- Definir las prioridades de las actividades del área.
- Aprobar las reparaciones externas de equipos de contraste.
- Controlar los archivos pertenecientes a registros del área (mantenimiento, compras, proveedores, entre otros) de acuerdo a los requisitos de servicio y normativas aplicables.
- Controlar la ubicación y custodia de los equipos de contraste.
- Proponer, controlar y aprobar las condiciones de almacenamiento de los equipos de contraste en todas los sitios operativos de la empresa a nivel nacional.
- Aprobar los proyectos de mejora para los equipos y para las instalaciones del área.
- Controlar los procesos de adquisición de bienes y suministros.
- Proponer y realizar capacitaciones para asegurar la competencia técnica del personal del área.
- Aprobar los presupuestos anuales del área.",Mínima: 2 años en áreas de Mantenimiento o áreas similares.
44144092,Ingeniero Asesor de Proyectos,"Profesional con enfoque técnico comercial. Para asesorar, preparar propuestas y ejecutar proyectos de automatización industrial a empresas industriales. 
El enfoque son proyectos de Automatización y Control Industrial.
Se le capacitara en Producto y programación de PLC, servomotores, sensores, bus de campo. Ademas de técnicas de negociación.
Estará a cargo de una cartera de clientes y tendrá objetivos comerciales que cumplir. Persona orientada a logro con manejo en relaciones interpersonales para lograr concretar negocios.
Capacidad de liderazgo, crecimiento y trabajo bajo presión.",Conocimiento en tecnologías de automatizacion y control industrial
44144783,Operador de Exteriores," Realizar rondas de visita cada 3 o 4 horas a la Central Térmica Santo Domingo de Olleros y equipos auxiliares e inspeccionar a detalle de forma visual. 
- Coordinar con el jefe de turno para iniciar eventos operativos (mantenimientos, bloqueos, pruebas de equipos)
- Controlar que los parámetros de operación de la planta se mantengan en un nivel adecuado (presión, temperatura, líquido, voltaje)
- Realizar inspecciones de equipos críticos y elaborar instructivos y procedimientos de operación.
- Elaborar una planilla integradora con las observaciones identificadas en el transcurso del día (a media noche)
- Realizar investigación y análisis de fallas y la preparación de los respectivos informes escritos.","- Disponibilidad para realizar turnos rotativos. 
- Capacidad para subir escaleras verticales, realizar trabajos en altura.
- 1 año realizando funciones similares"
